5.3797701235700949e-20, 1.7358398227583357e-32
5.3983848705570355e-20, 1.7458619321382330e-32
5.4170640271372169e-20, 1.7559419057261006e-32
5.4358078161767210e-20, 1.7660800776112259e-32
5.4546164613128090e-20, 1.7762767838118446e-32
5.4734901869564547e-20, 1.7865323622862115e-32
5.4924292182952306e-20, 1.7968471529439047e-32
5.5114337812958501e-20, 1.8072214976570213e-32
5.5305041027069120e-20, 1.8176557402715303e-32
5.5496404100615837e-20, 1.8281502266186611e-32
5.5688429316803431e-20, 1.8387053045263761e-32
5.5881118966736760e-20, 1.8493213238308912e-32
5.6074475349448618e-20, 1.8599986363882891e-32
5.6268500771925720e-20, 1.8707375960861147e-32
5.6463197549138375e-20, 1.8815385588552124e-32
5.6658568004066534e-20, 1.8924018826814415e-32
5.6854614467728112e-20, 1.9033279276175746e-32
5.7051339279206591e-20, 1.9143170557952174e-32
5.7248744785679016e-20, 1.9253696314368190e-32
5.7446833342444357e-20, 1.9364860208677642e-32
5.7645607312950167e-20, 1.9476665925284307e-32
5.7845069068822956e-20, 1.9589117169865262e-32
5.8045220989894948e-20, 1.9702217669492837e-32
5.8246065464233003e-20, 1.9815971172758420e-32
5.8447604888166981e-20, 1.9930381449896658e-32
5.8649841666318375e-20, 2.0045452292910436e-32
5.8852778211629032e-20, 2.0161187515696570e-32
5.9056416945390201e-20, 2.0277590954172372e-32
5.9260760297270140e-20, 2.0394666466402058e-32
5.9465810705345072e-20, 2.0512417932725746e-32
5.9671570616127053e-20, 2.0630849255887351e-32
5.9878042484593351e-20, 2.0749964361164081e-32
6.0085228774215787e-20, 2.0869767196496548e-32
6.0293131956990084e-20, 2.0990261732619586e-32
6.0501754513465959e-20, 2.1111451963194216e-32
6.0711098932774890e-20, 2.1233341904938974e-32
6.0921167712662260e-20, 2.1355935597764432e-32
6.1131963359515593e-20, 2.1479237104906215e-32
6.1343488388394957e-20, 2.1603250513059875e-32
6.1555745323062726e-20, 2.1727979932516430e-32
6.1768736696013991e-20, 2.1853429497298448e-32
6.1982465048506574e-20, 2.1979603365297234e-32
6.2196932930591682e-20, 2.2106505718410687e-32
6.2412142901143076e-20, 2.2234140762681170e-32
6.2628097527889605e-20, 2.2362512728436198e-32
6.2844799387444421e-20, 2.2491625870427690e-32
6.3062251065336226e-20, 2.2621484467973363e-32
6.3280455156039886e-20, 2.2752092825098424e-32
6.3499414263007518e-20, 2.2883455270678284e-32
6.3719130998699668e-20, 2.3015576158582089e-32
6.3939607984616607e-20, 2.3148459867817152e-32
6.4160847851328232e-20, 2.3282110802673227e-32
6.4382853238507795e-20, 2.3416533392869929e-32
6.4605626794961701e-20, 2.3551732093702479e-32
6.4829171178661691e-20, 2.3687711386189783e-32
6.5053489056776361e-20, 2.3824475777222796e-32
6.5278583105703136e-20, 2.3962029799714045e-32
6.5504456011100561e-20, 2.4100378012747993e-32
6.5731110467918594e-20, 2.4239525001731201e-32
6.5958549180433552e-20, 2.4379475378545871e-32
6.6186774862278261e-20, 2.4520233781701593e-32
6.6415790236475211e-20, 2.4661804876489389e-32
6.6645598035468915e-20, 2.4804193355136346e-32
6.6876201001158577e-20, 2.4947403936961195e-32
6.7107601884930546e-20, 2.5091441368530557e-32
6.7339803447692110e-20, 2.5236310423816766e-32
6.7572808459902055e-20, 2.5382015904354828e-32
6.7806619701606814e-20, 2.5528562639403300e-32
6.8041239962471725e-20, 2.5675955486103207e-32
6.8276672041814693e-20, 2.5824199329639353e-32
6.8512918748639653e-20, 2.5973299083402209e-32
6.8749982901670168e-20, 2.6123259689150781e-32
6.8987867329382818e-20, 2.6274086117176357e-32
6.9226574870041688e-20, 2.6425783366467610e-32
6.9466108371730300e-20, 2.6578356464875087e-32
6.9706470692388206e-20, 2.6731810469279614e-32
6.9947664699843370e-20, 2.6886150465758647e-32
7.0189693271846917e-20, 2.7041381569755294e-32
7.0432559296107367e-20, 2.7197508926247801e-32
7.0676265670325047e-20, 2.7354537709920028e-32
7.0920815302227196e-20, 2.7512473125333304e-32
7.1166211109600952e-20, 2.7671320407097763e-32
7.1412456020330626e-20, 2.7831084820047613e-32
7.1659552972430966e-20, 2.7991771659414368e-32
7.1907504914082694e-20, 2.8153386251002798e-32
7.2156314803667664e-20, 2.8315933951367363e-32
7.2405985609804073e-20, 2.8479420147989725e-32
7.2656520311382054e-20, 2.8643850259457423e-32
7.2907921897599437e-20, 2.8809229735643621e-32
7.3160193367995837e-20, 2.8975564057886748e-32
7.3413337732490970e-20, 2.9142858739173722e-32
7.3667358011418886e-20, 2.9311119324321683e-32
7.3922257235564371e-20, 2.9480351390161965e-32
7.4178038446199196e-20, 2.9650560545725012e-32
7.4434704695118272e-20, 2.9821752432426222e-32
7.4692259044676251e-20, 2.9993932724252947e-32
7.4950704567824275e-20, 3.0167107127952887e-32
7.5210044348145053e-20, 3.0341281383222008e-32
7.5470281479892366e-20, 3.0516461262896590e-32
7.5731419068025818e-20, 3.0692652573143336e-32
7.5993460228248827e-20, 3.0869861153652169e-32
7.6256408087045527e-20, 3.1048092877829834e-32
7.6520265781718048e-20, 3.1227353652994359e-32
7.6785036460424617e-20, 3.1407649420571440e-32
7.7050723282214940e-20, 3.1588986156289860e-32
7.7317329417071064e-20, 3.1771369870381692e-32
7.7584858045942974e-20, 3.1954806607779966e-32
7.7853312360787372e-20, 3.2139302448319622e-32
7.8122695564605276e-20, 3.2324863506938739e-32
7.8393010871480926e-20, 3.2511495933881579e-32
7.8664261506619361e-20, 3.2699205914901987e-32
7.8936450706386014e-20, 3.2887999671469166e-32
7.9209581718343034e-20, 3.3077883460972277e-32
7.9483657801290975e-20, 3.3268863576929916e-32
7.9758682225305915e-20, 3.3460946349197486e-32
8.0034658271778868e-20, 3.3654138144177175e-32
8.0311589233454830e-20, 3.3848445365029017e-32
8.0589478414472093e-20, 3.4043874451883184e-32
8.0868329130401847e-20, 3.4240431882053369e-32
8.1148144708288096e-20, 3.4438124170251868e-32
8.1428928486685330e-20, 3.4636957868804091e-32
8.1710683815701444e-20, 3.4836939567867847e-32
8.1993414057035634e-20, 3.5038075895650374e-32
8.2277122584019056e-20, 3.5240373518628324e-32
8.2561812781654996e-20, 3.5443839141768807e-32
8.2847488046659465e-20, 3.5648479508751607e-32
8.3134151787501933e-20, 3.5854301402193034e-32
8.3421807424444168e-20, 3.6061311643869245e-32
8.3710458389584150e-20, 3.6269517094944670e-32
8.4000108126894638e-20, 3.6478924656197728e-32
8.4290760092265301e-20, 3.6689541268250233e-32
8.4582417753543529e-20, 3.6901373911797188e-32
8.4875084590575803e-20, 3.7114429607838168e-32
8.5168764095249647e-20, 3.7328715417910251e-32
8.5463459771535219e-20, 3.7544238444322184e-32
8.5759175135525567e-20, 3.7761005830388415e-32
8.6055913715481374e-20, 3.7979024760668174e-32
8.6353679051871027e-20, 3.8198302461201892e-32
8.6652474697413511e-20, 3.8418846199751334e-32
8.6952304217120685e-20, 3.8640663286040312e-32
8.7253171188339735e-20, 3.8863761071996952e-32
8.7555079200796162e-20, 3.9088146951997609e-32
8.7858031856636775e-20, 3.9313828363112012e-32
8.8162032770470764e-20, 3.9540812785348387e-32
8.8467085569416016e-20, 3.9769107741903792e-32
8.8773193893140067e-20, 3.9998720799411721e-32
8.9080361393904433e-20, 4.0229659568193417e-32
8.9388591736607741e-20, 4.0461931702510084e-32
8.9697888598829783e-20, 4.0695544900816615e-32
9.0008255670875860e-20, 4.0930506906017091e-32
9.0319696655818457e-20, 4.1166825505719801e-32
9.0632215269544990e-20, 4.1404508532497957e-32
9.0945815240799735e-20, 4.1643563864147400e-32
9.1260500311228977e-20, 4.1883999423948396e-32
9.1576274235425582e-20, 4.2125823180928054e-32
9.1893140780973864e-20, 4.2369043150124565e-32
9.2211103728494488e-20, 4.2613667392852797e-32
9.2530166871690014e-20, 4.2859704016971919e-32
9.2850334017388295e-20, 4.3107161177152506e-32
9.3171608985590790e-20, 4.3356047075149285e-32
9.3493995609516333e-20, 4.3606369960071332e-32
9.3817497735647078e-20, 4.3858138128655881e-32
9.4142119223774576e-20, 4.4111359925543341e-32
9.4467863947045854e-20, 4.4366043743553956e-32
9.4794735792010010e-20, 4.4622198023966163e-32
9.5122738658662509e-20, 4.4879831256794951e-32
9.5451876460495067e-20, 4.5138951981075692e-32
9.5782153124539966e-20, 4.5399568785145388e-32
9.6113572591417619e-20, 4.5661690306927982e-32
9.6446138815383568e-20, 4.5925325234220447e-32
9.6779855764375582e-20, 4.6190482304980810e-32
9.7114727420060975e-20, 4.6457170307617791e-32
9.7450757777884912e-20, 4.6725398081282536e-32
9.7787950847115402e-20, 4.6995174516159708e-32
9.8126310650895105e-20, 4.7266508553765107e-32
9.8465841226286389e-20, 4.7539409187239833e-32
9.8806546624320717e-20, 4.7813885461649221e-32
9.9148430910046446e-20, 4.8089946474282350e-32
9.9491498162577721e-20, 4.8367601374953684e-32
9.9835752475143527e-20, 4.8646859366306878e-32
1.0018119795513415e-19, 4.8927729704117738e-32
1.0052783872415393e-19, 4.9210221697603998e-32
1.0087567891806775e-19, 4.9494344709731886e-32
1.0122472268705131e-19, 4.9780108157527047e-32
1.0157497419564038e-19, 5.0067521512386476e-32
1.0192643762278076e-19, 5.0356594300392694e-32
1.0227911716187781e-19, 5.0647336102629195e-32
1.0263301702084733e-19, 5.0939756555498787e-32
1.0298814142216320e-19, 5.1233865351040915e-32
1.0334449460291157e-19, 5.1529672237255661e-32
1.0370208081483885e-19, 5.1827187018425319e-32
1.0406090432440296e-19, 5.2126419555439329e-32
1.0442096941282466e-19, 5.2427379766121561e-32
1.0478228037613796e-19, 5.2730077625558732e-32
1.0514484152524194e-19, 5.3034523166431142e-32
1.0550865718595262e-19, 5.3340726479345882e-32
1.0587373169905195e-19, 5.3648697713168830e-32
1.0624006942034363e-19, 5.3958447075364616e-32
1.0660767472070223e-19, 5.4269984832332369e-32
1.0697655198612624e-19, 5.4583321309747040e-32
1.0734670561779031e-19, 5.4898466892901234e-32
1.0771814003209784e-19, 5.5215432027049629e-32
1.0809085966073407e-19, 5.5534227217755691e-32
1.0846486895071664e-19, 5.5854863031237677e-32
1.0884017236445240e-19, 5.6177350094722062e-32
1.0921677437978824e-19, 5.6501699096793903e-32
1.0959467949006475e-19, 5.6827920787751155e-32
1.0997389220417026e-19, 5.7156025979961414e-32
1.1035441704659455e-19, 5.7486025548220187e-32
1.1073625855748251e-19, 5.7817930430111138e-32
1.1111942129268955e-19, 5.8151751626369458e-32
1.1150390982383268e-19, 5.8487500201244063e-32
1.1188972873834945e-19, 5.8825187282867673e-32
1.1227688263955005e-19, 5.9164824063623693e-32
1.1266537614667244e-19, 5.9506421800517162e-32
1.1305521389493808e-19, 5.9849991815548626e-32
1.1344640053560678e-19, 6.0195545496088691e-32
1.1383894073603241e-19, 6.0543094295255997e-32
1.1423283917971919e-19, 6.0892649732297098e-32
1.1462810056637482e-19, 6.1244223392965943e-32
1.1502472961197081e-19, 6.1597826929911613e-32
1.1542273104879568e-19, 6.1953472063061983e-32
1.1582210962551258e-19, 6.2311170580012992e-32
1.1622287010721557e-19, 6.2670934336419065e-32
1.1662501727548649e-19, 6.3032775256386250e-32
1.1702855592845312e-19, 6.3396705332868083e-32
1.1743349088084284e-19, 6.3762736628060420e-32
1.1783982696404524e-19, 6.4130881273805271e-32
1.1824756902616616e-19, 6.4501151471990156e-32
1.1865672193208678e-19, 6.4873559494953229e-32
1.1906729056352122e-19, 6.5248117685890143e-32
1.1947927981907514e-19, 6.5624838459263031e-32
1.1989269461430410e-19, 6.6003734301212152e-32
1.2030753988177280e-19, 6.6384817769970258e-32
1.2072382057111103e-19, 6.6768101496276151e-32
1.2114154164907736e-19, 6.7153598183797482e-32
1.2156070809961517e-19, 6.7541320609549026e-32
1.2198132492391297e-19, 6.7931281624316941e-32
1.2240339714046414e-19, 6.8323494153084647e-32
1.2282692978512671e-19, 6.8717971195461112e-32
1.2325192791118350e-19, 6.9114725826112026e-32
1.2367839658940300e-19, 6.9513771195193532e-32
1.2410634090809730e-19, 6.9915120528785604e-32
1.2453576597318667e-19, 7.0318787129334219e-32
1.2496667690825797e-19, 7.0724784376089953e-32
1.2539907885462647e-19, 7.1133125725551735e-32
1.2583297697139689e-19, 7.1543824711913135e-32
1.2626837643552533e-19, 7.1956894947510771e-32
1.2670528244188167e-19, 7.2372350123276340e-32
1.2714370020330825e-19, 7.2790204009187390e-32
1.2758363495068703e-19, 7.3210470454728202e-32
1.2802509193299872e-19, 7.3633163389345888e-32
1.2846807641738631e-19, 7.4058296822912784e-32
1.2891259368921761e-19, 7.4485884846190822e-32
1.2935864905214893e-19, 7.4915941631298495e-32
1.2980624782818748e-19, 7.5348481432180789e-32
1.3025539535775652e-19, 7.5783518585082220e-32
1.3070609699975534e-19, 7.6221067509019026e-32
1.3115835813162818e-19, 7.6661142706261596e-32
1.3161218414942526e-19, 7.7103758762812238e-32
1.3206758046786779e-19, 7.7548930348889385e-32
1.3252455252041267e-19, 7.7996672219413530e-32
1.3298310575931736e-19, 7.8446999214496794e-32
1.3344324565570491e-19, 7.8899926259934336e-32
1.3390497769962978e-19, 7.9355468367700131e-32
1.3436830740014073e-19, 7.9813640636441354e-32
1.3483324028535070e-19, 8.0274458251983407e-32
1.3529978190250001e-19, 8.0737936487830365e-32
1.3576793781802317e-19, 8.1204090705671803e-32
1.3623771361761534e-19, 8.1672936355891933e-32
1.3670911490629877e-19, 8.2144488978081825e-32
1.3718214730849109e-19, 8.2618764201555468e-32
1.3765681646806830e-19, 8.3095777745863966e-32
1.3813312804843772e-19, 8.3575545421322095e-32
1.3861108773260178e-19, 8.4058083129528679e-32
1.3909070122322720e-19, 8.4543406863894689e-32
1.3957197424271255e-19, 8.5031532710173194e-32
1.4005491253325654e-19, 8.5522476846992534e-32
1.4053952185692692e-19, 8.6016255546392731e-32
1.4102580799572983e-19, 8.6512885174365616e-32
1.4151377675167516e-19, 8.7012382191393493e-32
1.4200343394685125e-19, 8.7514763153000531e-32
1.4249478542349097e-19, 8.8020044710297595e-32
1.4298783704404183e-19, 8.8528243610535091e-32
1.4348259469123653e-19, 8.9039376697658239e-32
1.4397906426816251e-19, 8.9553460912865111e-32
1.4447725169833297e-19, 9.0070513295168342e-32
1.4497716292575807e-19, 9.0590550981960685e-32
1.4547880391501236e-19, 9.1113591209579515e-32
1.4598218065131133e-19, 9.1639651313883475e-32
1.4648729914057938e-19, 9.2168748730823529e-32
1.4699416540952202e-19, 9.2700900997021726e-32
1.4750278550569812e-19, 9.3236125750352384e-32
1.4801316549759200e-19, 9.3774440730526927e-32
1.4852531147468652e-19, 9.4315863779682747e-32
1.4903922954753237e-19, 9.4860412842970491e-32
1.4955492584782623e-19, 9.5408105969154953e-32
1.5007240652848062e-19, 9.5958961311209427e-32
1.5059167776369768e-19, 9.6512997126918092e-32
1.5111274574904325e-19, 9.7070231779481493e-32
1.5163561670152084e-19, 9.7630683738124925e-32
1.5216029685964536e-19, 9.8194371578710712e-32
1.5268679248351908e-19, 9.8761313984355137e-32
1.5321510985490202e-19, 9.9331529746043167e-32
1.5374525527729308e-19, 9.9905037763257963e-32
1.5427723507600071e-19, 1.0048185704460249e-31
1.5481105559822034e-19, 1.0106200670843150e-31
1.5534672321310917e-19, 1.0164550598348430e-31
1.5588424431186282e-19, 1.0223237420952295e-31
1.5642362530779118e-19, 1.0282263083797255e-31
1.5696487263639609e-19, 1.0341629543256740e-31
1.5750799275544416e-19, 1.0401338766999531e-31
1.5805299214504990e-19, 1.0461392734055577e-31
1.5859987730774859e-19, 1.0521793434881205e-31
1.5914865476857535e-19, 1.0582542871425168e-31
1.5969933107514293e-19, 1.0643643057195030e-31
1.6025191279771953e-19, 1.0705096017323883e-31
1.6080640652930852e-19, 1.0766903788637591e-31
1.6136281888572290e-19, 1.0829068419721854e-31
1.6192115650567034e-19, 1.0891591970990774e-31
1.6248142605082831e-19, 1.0954476514754712e-31
1.6304363420592460e-19, 1.1017724135289082e-31
1.6360778767881715e-19, 1.1081336928903415e-31
1.6417389320057404e-19, 1.1145317004010896e-31
1.6474195752555356e-19, 1.1209666481198179e-31
1.6531198743148633e-19, 1.1274387493295845e-31
1.6588398971955142e-19, 1.1339482185448596e-31
1.6645797121446442e-19, 1.1404952715187086e-31
1.6703393876455398e-19, 1.1470801252498933e-31
1.6761189924184520e-19, 1.1537029979900795e-31
1.6819185954214108e-19, 1.1603641092510678e-31
1.6877382658510539e-19, 1.1670636798120724e-31
1.6935780731434542e-19, 1.1738019317270475e-31
1.6994380869749163e-19, 1.1805790883320028e-31
1.7053183772628645e-19, 1.1873953742524768e-31
1.7112190141666353e-19, 1.1942510154109325e-31
1.7171400680883274e-19, 1.2011462390342601e-31
1.7230816096736402e-19, 1.2080812736613082e-31
1.7290437098127171e-19, 1.2150563491504552e-31
1.7350264396409909e-19, 1.2220716966872354e-31
1.7410298705400439e-19, 1.2291275487920061e-31
1.7470540741384147e-19, 1.2362241393276085e-31
1.7530991223125222e-19, 1.2433617035071975e-31
1.7591650871874738e-19, 1.2505404779019791e-31
1.7652520411379406e-19, 1.2577607004490749e-31
1.7713600567890200e-19, 1.2650226104593990e-31
1.7774892070171036e-19, 1.2723264486255972e-31
1.7836395649507532e-19, 1.2796724570300322e-31
1.7898112039715374e-19, 1.2870608791527604e-31
1.7960041977149621e-19, 1.2944919598796768e-31
1.8022186200713170e-19, 1.3019659455105822e-31
1.8084545451865584e-19, 1.3094830837673584e-31
1.8147120474631994e-19, 1.3170436238021779e-31
1.8209912015611957e-19, 1.3246478162057666e-31
1.8272920823988378e-19, 1.3322959130157038e-31
1.8336147651536541e-19, 1.3399881677247956e-31
1.8399593252632625e-19, 1.3477248352894168e-31
1.8463258384263428e-19, 1.3555061721380497e-31
1.8527143806034881e-19, 1.3633324361797219e-31
1.8591250280181267e-19, 1.3712038868125739e-31
1.8655578571574317e-19, 1.3791207849324570e-31
1.8720129447732302e-19, 1.3870833929415752e-31
1.8784903678829225e-19, 1.3950919747571895e-31
1.8849902037704120e-19, 1.4031467958203753e-31
1.8915125299869790e-19, 1.4112481231047656e-31
1.8980574243522767e-19, 1.4193962251254842e-31
1.9046249649552142e-19, 1.4275913719479912e-31
1.9112152301548993e-19, 1.4358338351970447e-31
1.9178282985815723e-19, 1.4441238880657091e-31
1.9244642491375436e-19, 1.4524618053244043e-31
1.9311231609981523e-19, 1.4608478633300329e-31
1.9378051136126565e-19, 1.4692823400350794e-31
1.9445101867052552e-19, 1.4777655149969089e-31
1.9512384602759935e-19, 1.4862976693869809e-31
1.9579900146017271e-19, 1.4948790860001746e-31
1.9647649302370814e-19, 1.5035100492641717e-31
1.9715632880154104e-19, 1.5121908452488757e-31
1.9783851690497638e-19, 1.5209217616759007e-31
1.9852306547338667e-19, 1.5297030879281162e-31
1.9920998267430386e-19, 1.5385351150591857e-31
1.9989927670352452e-19, 1.5474181358032982e-31
2.0059095578520261e-19, 1.5563524445848150e-31
2.0128502817194884e-19, 1.5653383375280435e-31
2.0198150214492880e-19, 1.5743761124670465e-31
2.0268038601396239e-19, 1.5834660689555228e-31
2.0338168811762240e-19, 1.5926085082767291e-31
2.0408541682333571e-19, 1.6018037334534884e-31
2.0479158052747775e-19, 1.6110520492581621e-31
2.0550018765548022e-19, 1.6203537622228541e-31
2.0621124666192695e-19, 1.6297091806495054e-31
2.0692476603065564e-19, 1.6391186146201280e-31
2.0764075427485937e-19, 1.6485823760070835e-31
2.0835921993718788e-19, 1.6581007784834209e-31
2.0908017158985106e-19, 1.6676741375332884e-31
2.0980361783471602e-19, 1.6773027704623254e-31
2.1052956730341709e-19, 1.6869869964082760e-31
2.1125802865745439e-19, 1.6967271363515090e-31
2.1198901058829776e-19, 1.7065235131256645e-31
2.1272252181749057e-19, 1.7163764514283562e-31
2.1345857109675442e-19, 1.7262862778319402e-31
2.1419716720809255e-19, 1.7362533207943305e-31
2.1493831896389682e-19, 1.7462779106699107e-31
2.1568203520704708e-19, 1.7563603797204093e-31
2.1642832481102468e-19, 1.7665010621260173e-31
2.1717719668001316e-19, 1.7767002939964002e-31
2.1792865974900596e-19, 1.7869584133818510e-31
2.1868272298391258e-19, 1.7972757602844976e-31
